Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;LPRC13;LPRC14;LPRC15;LPRC16;LPRC17;LPRC18
2003 38 1;461;025033810203;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;462;025033810957;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;463;025034020150;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;464;025033820584;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2003 38 1;465;025033821189;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;466;025034020152;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;467;025033810499;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;468;025033810968;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;469;025033820479;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;470;025033820873;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;471;025033810971;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;472;025033820163;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;473;025033810260;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;474;025033830159;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;475;025033820521;7;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;476;025033820100;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;477;025033820648;7;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1
2003 38 1;478;025033810375;7;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;479;025033810528;7;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;480;025033820227;7;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0
2003 38 1;481;025033820885;13;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1
2003 38 1;482;025033820550;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;483;025033820977;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;484;025033810170;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2003 38 1;485;025033820970;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;486;025033930154;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;487;025033950123;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;488;025033810887;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;489;025033950203;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;490;025033821085;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;491;025033840352;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1
2003 38 1;492;025034020427;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;493;025033810946;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;494;025033810151;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;495;025033820555;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;496;025033810140;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;497;025033810332;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;498;025034020404;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;499;025033810288;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;500;025033830164;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;501;025033820210;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;502;025033820104;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;503;025033810220;7;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;504;025033810460;7;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;505;025033820101;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;506;025033810037;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;507;025033810851;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;508;025033810228;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;509;025033810192;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;510;025033821067;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;511;025033810360;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;512;025033820624;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;513;025033821186;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;514;025034020153;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;515;025033820404;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;516;025033810189;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;517;025033950204;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;518;025033810293;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;519;025033810005;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;520;025033820238;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1
2003 38 1;521;025033810096;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;522;025033830190;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;523;025033830161;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;524;025033820111;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;525;025033820505;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;526;025033820434;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;527;025033810572;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;528;025033810022;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;529;025033810024;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;530;025033810263;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;531;025033820790;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;532;025033820965;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;533;025033820547;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;534;025033810316;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;535;025033810692;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;536;025033810445;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;537;025033540184;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;538;025033810328;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;539;025033830608;6;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1
2003 38 1;540;025033810982;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;541;025033820823;6;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
2003 38 1;542;025033810563;7;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;543;025033820097;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;544;025033930127;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;545;025033820280;5;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;546;025033810446;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;547;025033540188;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;548;025033810258;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;549;025033820266;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;550;025033820419;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;551;025033810678;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;552;025033820955;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;553;025033810432;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;554;025033810442;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;555;025033850321;8;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1
2003 38 1;556;025033810125;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;557;025033820910;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;558;025033810095;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;559;025033810601;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;560;025033810354;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2003 38 1;561;025033830171;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;562;025033830178;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;563;025033940040;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2003 38 1;564;025034020154;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;565;025033810466;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;566;025033820174;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 1;567;025033820170;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 1;568;025033810217;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
2003 38 1;569;025033820463;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;570;025033810187;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;571;025033820520;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;572;025033820597;3;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;573;025033810155;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;574;025033810266;3;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;575;025033820136;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;576;025033810589;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;577;025033810164;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;578;025033820596;11;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;579;025033820663;11;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1
2003 38 1;580;025033820409;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;581;025033820847;11;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;582;025033750029;11;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1
2003 38 1;583;025033810626;11;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;584;025033830198;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;585;025033830184;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;586;025033810178;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;587;025033750159;3;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;588;025034110243;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;589;025033820986;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;590;025033850389;3;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1
2003 38 1;591;025034010138;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;592;025033810001;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;593;025033810294;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;594;025033820968;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;595;025033810262;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;596;025033830160;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;597;025033830201;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;598;025033810545;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;599;025033820656;3;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1
2003 38 1;600;025033820987;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;601;025033820524;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;602;025033820934;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;603;025033810964;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;604;025034020425;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;605;025033810468;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;606;025033810295;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;607;025033820912;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;608;025033810336;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;609;025033820876;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;610;025033810044;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;611;025033820252;13;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1
2003 38 1;612;025033810186;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;613;025033820971;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;614;025033810290;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;615;025033810278;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;616;025033810914;9;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;617;025033820937;9;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;618;025033810984;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;619;025033810161;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;620;025034010141;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;621;025033820985;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;622;025033850308;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
2003 38 1;623;025034020136;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;624;025033610844;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
2003 38 1;625;025033810902;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 1;626;025033810465;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;627;025033810049;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;628;025033810352;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;629;025033810148;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;630;025033810523;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;631;025033810314;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;632;025033820165;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;633;025033810309;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;634;025033830193;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;635;025033830208;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;636;025033810337;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;637;025033820816;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1
2003 38 1;638;025033810179;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;639;025033920475;3;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1
2003 38 1;640;025033820896;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;641;025033821063;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;642;025034020151;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;643;025033820386;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;644;025033810647;6;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;645;025033810651;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;646;025033810330;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;647;025033810931;6;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;648;025033810356;6;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;649;025033820822;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;650;025033820542;6;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;651;025033830202;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;652;025033830170;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;653;025033810191;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;654;025033810158;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;655;025033810086;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;656;025033810184;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;657;025033810478;8;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;658;025033810919;8;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1
2003 38 1;659;025033820801;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;660;025033820776;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;661;025033810130;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;662;025033810983;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;663;025033820208;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;664;025033830203;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;665;025033820949;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;666;025033850307;5;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1
2003 38 1;667;025033930126;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;668;025033820784;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;669;025033810196;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;670;025033810357;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;671;025033810325;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;672;025033820783;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;673;025033810052;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;674;025033810045;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;675;025033820737;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;676;025033810121;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;677;025033810358;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;678;025033820738;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;679;025033830199;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;680;025033830177;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;681;025033810204;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;682;025033820464;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;683;025033810302;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;684;025033820828;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1
2003 38 1;685;025034010143;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;686;025033820730;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;687;025033810941;8;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
2003 38 1;688;025033810329;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;689;025033820894;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;690;025033810026;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
